,flights,hotel,grocery,gas,dining,other,flat_cash_back,rotating,name,req_credit,application_link,card_type,annual_fee
168,0.0,0.0,0.0,0.0,0.0,0.0,,False,Citi® Diamond Preferred®,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=NzI0MjhlOTEtNjk4ZC00NDdkLTg5OTQtZDk3YTM0MWIzMTlj&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vZnMtYmluL2NsaWNrP2lkPWVsQ3lhRFlLb3p3Jm9mZmVyaWQ9NzkzMTkxLjE0NjgmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=NWNhZjg4M2EtMjY3Mi00OTFiLWEyOTktYjE0MDU2YmEzOGE1&SDT=NjM3MzA5NDMzNDM4NzY0OTg1&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346544,Unknown,0.0
169,2.0,2.0,2.0,2.0,2.0,2.0,True,False,Citi® Double Cash Card,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZGY4NzY4YmQtNmFiZS00MDkyLWIwMWMtNWE1MzRiN2Y1MWZh&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vZnMtYmluL2NsaWNrP2lkPWVsQ3lhRFlLb3p3Jm9mZmVyaWQ9Nzg0MzcyLjE0MzQmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=ZjNjZTM2MjQtNWRiMS00MGI2LWE2NGQtYzQzZjc0NjFmMDE4&SDT=NjM3MzA5NDMzNDQ2NjUwODc1&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346545,Unknown,0.0
170,2.0,1.0,1.0,2.0,1.0,1.0,False,False,CitiBusiness® / AAdvantage® Platinum Select® Mastercard®,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=MzAyNTc1YzgtZWJkMi00NWNhLWE0YzItM2Q4ODUzMDY5ZTIx&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vZnMtYmluL2NsaWNrP2lkPWVsQ3lhRFlLb3p3Jm9mZmVyaWQ9NzkzMTkxLjE0NzAmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=NzIyZjNlMTEtMDI2ZC00NmFhLWEwNmEtOTY4ZTlhMzI1YjUw&SDT=NjM3MzA5NDMzNDUzMDQ3NzMz&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346545,MasterCard,99.0
171,1.0,1.0,2.0,4.0,1.0,1.0,False,False,Costco Anywhere Visa® Card by Citi,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=Mzc4NzViMGMtYjI1MC00YmU5LWFmZGUtMjQ2YjMwYmViMzc3&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vZnMtYmluL2NsaWNrP2lkPWVsQ3lhRFlLb3p3Jm9mZmVyaWQ9NzgyMjQwLjE0MTEmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=MzhjNjU2N2ItNDhhNS00YThiLWE2YTYtN2IwMmEzNjY2ODVi&SDT=NjM3MzA5NDMzNDY4MDIxODQ3&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346547,Visa,0.0
172,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Credit One Bank® Visa® Credit Card,Good Credit,https://clicks.surehits.com/ListingDisplay/Click/?I=NzhjODMzMTUtY2IxYi00YzQyLWI0ZjYtYmI1YTU2MzdhZGUw&U=aHR0cHM6Ly9jc3Ryay5uZXQ6NDQzL2Nsay5hc3B4P2w9MzM2OTkmYz0xNzQxNyZzMT0kY2xpY2trZXkk&SI=ZTY3ZGE0NjQtOGUzMy00Yjg0LWEzZTEtNzI4YmM2Mjc2Yjg5&SDT=NjM3MzA5NDMzNDc3MTE1ODYz&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346548,Visa,0.0
173,1.0,1.0,1.0,2.0,1.0,1.0,False,False,CCSU Alumni Rewards Visa® Card,,,Visa,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CFCU Business Visa,,,Visa,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CFCU Classic Visa,,,Visa,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CFCU Platinum Visa,,,Visa,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CFCU Rewards Visa,,,Visa,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CFCU Secured Classic Plus Visa,,,Visa,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Cabela's Club Mastercard,Average,https://www.cardratings.com/details/credit-card/cabelas-club-mastercard-review,MasterCard,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CarCareONE® Credit Card,,,Unknown,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,False,False,CareCredit® Credit Card,,,Unknown,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Carnival® FunPoints World MasterCard®,,,MasterCard,0.0
183,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Carolina Panthers NFL Extra Points Visa Signature Card,,,Visa,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,,False,Catherines Credit Card,,,Unknown,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Celebrity Cruises® Visa Signature® Credit Card,,,Visa,0.0
186,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Chemical Bank Maximum Rewards® Card,,,Unknown,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Chemical Bank Platinum Edition® Card,,,Unknown,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Chemical Bank Secured Visa,,,Visa,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Chevron and Texaco Techron Advantage™ Card,,,Unknown,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Chevron and Texaco Techron Advantage™ Visa® Card,,,Visa,0.0
191,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Chicago Bears NFL Extra Points Visa Signature Card,,,Visa,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,,False,Chicago Cubs® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,,False,Chicago White Sox® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Choice Privileges® Visa Signature® Card,,,Visa,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,,False,Christopher & Banks Credit Card,,,Unknown,0.0
196,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Cincinnati Bengals NFL Extra Points Visa Signature Card,,,Visa,0.0
197,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Cincinnati Reds® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Citizens Bank Business Platinum Mastercard®,,,MasterCard,0.0
199,1.0,1.0,1.8,1.8,1.0,1.8,False,False,Citizens Bank Cash Back Plus® World Mastercard®,,,MasterCard,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Citizens Bank Clear Value® Mastercard®,,,MasterCard,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,False,False,City National Bank Crystal® Visa Infinite® Card with City National Rewards,,,Visa,0.0
202,1.5,1.5,1.5,1.5,1.5,1.5,True,False,City National Bank Visa Cash Back Signature Card,,,Visa,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,,False,City National Bank Visa Platinum Card with City National Rewards,,,Visa,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,,False,City National Bank Visa Signature® Card with City National Rewards,,,Visa,0.0
205,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Clark Crown Endless Rewards MasterCard®,,,MasterCard,0.0
206,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Cleveland Browns NFL Extra Points Visa Signature Card,,,Visa,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,,False,Cleveland Indians® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,,False,Colorado Rockies® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
209,1.0,1.0,2.0,3.0,1.0,1.0,False,False,Columbia Bank Cash Rewards American Express® Card,,,American Express,0.0
210,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Columbia Bank Premier Rewards American Express® Card,,,American Express,0.0
211,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Columbia Bank Visa Signature® Real Rewards Card,,,Visa,0.0
212,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Columbia Bank Visa® Business Cash Card,,,Visa,0.0
213,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Columbia Bank Visa® Business Real Rewards Card,,,Visa,0.0
214,3.0,3.0,3.0,3.0,3.0,3.0,True,False,Columbia Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
215,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Columbia Bank Visa® College Real Rewards,,,Visa,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Columbia Bank Visa® Platinum Card,,,Visa,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Columbia Bank Visa® Secured Card,,,Visa,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Commerce Bank Secured Visa® Credit Card,,,Visa,0.0
219,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Commerce Bank Special Connections® MasterCard® with Rewards,,,MasterCard,0.0
220,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Commerce Bank Special Connections® Visa® with Rewards,,,Visa,0.0
221,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Commerce Bank World Elite MasterCard®,,,MasterCard,0.0
222,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Commerce Bank toggle® Visa® Signature,,,Visa,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Crutchfield® Sony Financial Services Card,,,Unknown,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,,False,Deserve Edu,"Good, Limited History, No Credit History",https://clicks.surehits.com/ListingDisplay/Click/?I=MjZiOWFkNTktYTlhYS00MmQzLTllMzktMDU5MzMxMGViOTM1&U=aHR0cHM6Ly90by5kZXNlcnZlLmNvbS9hZmZfYz9vZmZlcl9pZD0yMyZhZmZfaWQ9MTIwMSZhZmZfc3ViNT1BUC1RdWluU3RyZWV0X0VEVS0wMDEmY29udGVudD1BUC1RdWluU3RyZWV0X0VEVS0wMDEmYWZmX3N1Yj0kY2xpY2trZXkk&SI=NDQ0MzUzMDEtZDE1Zi00MzgxLTk2YzAtNTY5MjEwNGRjYzZi&SDT=NjM3MzA5NDMzNzUxNjQ2MzM2&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346575,Unknown,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,False,False,DCU Visa® Platinum Credit Card,,,Visa,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,False,False,DCU Visa® Platinum Rewards Credit Card,,,Visa,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,False,False,DCU Visa® Platinum Secured Credit Card,,,Visa,0.0
228,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Dallas Cowboys NFL Extra Points Visa Signature Card,,,Visa,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,,False,David's Bridal Credit Card,,,Unknown,0.0
230,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Denver Broncos NFL Extra Points Visa Signature Card,,,Visa,0.0
231,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Detroit Lions NFL Extra Points Visa Signature Card,,,Visa,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,,False,Detroit Tigers® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Diamond Resorts World MasterCard®,,,MasterCard,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,,False,Dillons/Baker's/Gerbes REWARDS World Mastercard®,,,MasterCard,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Drury Gold Key Club Card,,,Unknown,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,False,False,ESL FCU Visa® Business Card,,,Visa,0.0
237,1.0,1.0,2.0,3.0,1.0,1.0,False,False,Eastern Bank Cash Rewards American Express® Card,,,American Express,0.0
238,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Eastern Bank Premier Rewards American Express® Card,,,American Express,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Eastern Bank Secured Visa® Card,,,Visa,0.0
240,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Eastern Bank Visa Signature® College Real Rewards Card,,,Visa,0.0
241,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Eastern Bank Visa Signature® Real Rewards Card,,,Visa,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Eastern Bank Visa® Business Card,,,Visa,0.0
243,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Eastern Bank Visa® Business Cash Card,,,Visa,0.0
244,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Eastern Bank Visa® Business Real Rewards Card,,,Visa,0.0
245,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Eastern Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Eastern Bank Visa® Platinum Card,,,Visa,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Eddie Bauer Credit Card,,,Unknown,0.0
248,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Evans Bank Visa® Small Business Cash Rewards Card,,,Visa,0.0
249,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Evans Visa® Cash Rewards Platinum Credit Card,,,Visa,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Evans Visa® Platinum Edition Credit Card,,,Visa,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Evans Visa® Rewards Platinum Credit Card,,,Visa,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Evans Visa® Small Business Edition,,,Visa,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Evans Visa® Small Business Rewards Card,,,Visa,0.0
254,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Everyday Points® Business Mastercard®,,,MasterCard,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,,False,Express Next Credit Card,,,Unknown,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,,False,First Access VISA® Solid Black Credit Card,"Fair Credit, Poor Credit, Bad Credit, Unsecured Credit",https://clicks.surehits.com/ListingDisplay/Click/?I=NTBmYzM4MjYtNzAzNS00MDE5LWJlODEtYjNiNjBmN2ZmNWYz&U=aHR0cHM6Ly9jdC5idXlyaWdodC5jb20vcmQvci5waHA%2fc2lkPTgwJnB1Yj02NTAxNjEmYzE9Q1ImYzI9JGNsaWNra2V5JCZjMz0%3d&SI=OTUzZDIzM2YtZWM1MC00ZmFiLWIzYzItMzQ0M2RmZDZlZDgz&SDT=NjM3MzA5NDMzOTI5MzU1OTA3&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346593,Visa,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,False,False,FLW Fishing League Worldwide Visa® Rewards Card,,,Visa,0.0
258,1.0,1.0,1.0,2.0,1.0,1.0,False,False,FNA Florida Nurses Association Visa® Rewards,,,Visa,0.0
259,1.0,1.0,1.0,2.0,1.0,1.0,False,False,FOP Fraternal Order of Police® Visa® Rewards Credit Card,,,Visa,0.0
260,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Family Handyman MasterCard® with Rewards,,,MasterCard,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Fifth Third Secured Card,,,Unknown,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,False,False,FifthThird Business Rewards MasterCard,,,MasterCard,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Fingerhut Advantage Credit Account,,,Unknown,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Citizens Business Visa® Card,,,Visa,0.0
265,1.0,1.0,1.0,3.0,1.0,1.0,False,False,First Citizens Rewards Business Visa® Card,,,Visa,0.0
266,1.0,1.0,1.0,1.0,1.0,1.0,False,False,First Citizens Rewards Visa® Card,,,Visa,0.0
267,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First Citizens Rewards® Visa® Card Accelerate Your Earnings,,,Visa,0.0
268,1.0,1.0,1.0,1.0,1.0,1.0,False,False,First Citizens Rewards® Visa® with Unlimited Cash Back,,,Visa,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Citizens Smart Option Visa® Card,,,Visa,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Command Bank Classic Visa® Card,,,Visa,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Command Bank Platinum Visa® Card,,,Visa,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Hawaiian Bank Business MasterCard®,,,MasterCard,0.0
273,1.0,1.0,1.0,3.0,1.0,1.0,False,False,First Hawaiian Bank Cash Rewards Business Credit Card,,,Unknown,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Hawaiian Bank Heritage MasterCard®,,,MasterCard,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,,False,First Hawaiian Bank Priority Destinations World Elite MasterCard (Personal and Priority),,,MasterCard,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Hawaiian Bank Priority Destinations® World Credit Card,,,Unknown,0.0
277,1.0,1.0,2.0,2.0,1.0,2.0,False,False,First Hawaiian Bank Priority Destinations® World Elite Business MasterCard,,,MasterCard,0.0
278,1.0,1.0,1.0,1.0,1.0,1.0,False,False,First Hawaiian Bank Priority Rewards Business Credit Card℠,,,Unknown,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Hawaiian Bank United MileagePlus® Business Credit Card,,,Unknown,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,,False,First Hawaiian Bank United® Credit Card,,,Unknown,60.0
281,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Horizon Platinum Premier Visa Card,,,Visa,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Horizon Secured Visa,,,Visa,0.0
283,1.0,1.0,1.0,2.0,1.0,1.0,False,False,First Horizon Visa Signature®,,,Visa,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Horizon Visa® Classic,,,Visa,0.0
285,1.0,1.0,1.0,3.0,1.0,1.0,False,False,First Internet Bank CASHBACK Credit Card,,,Unknown,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
287,1.0,1.0,2.0,3.0,1.0,1.0,False,False,First Midwest Bank Cash Rewards American Express® Card,,,American Express,0.0
288,1.0,1.0,1.0,2.0,1.0,3.0,False,False,First Midwest Bank Premier Rewards American Express® Card,,,American Express,0.0
289,1.0,1.0,1.0,2.0,1.0,1.0,False,False,First Midwest Bank Visa® Business Cash Card,,,Visa,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Midwest Bank Visa® Business Platinum Card,,,Visa,0.0
291,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First Midwest Bank Visa® Business Real Rewards Card,,,Visa,0.0
292,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First Midwest Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
293,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First Midwest Bank Visa® College Real Rewards Card,,,Visa,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Midwest Bank Visa® Platinum Card,,,Visa,0.0
295,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First Midwest Bank Visa® Real Rewards Card,,,Visa,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First Midwest Bank Visa® Secured Card,,,Visa,0.0
297,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First National Bank American Express® Card,,,American Express,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First National Bank Business Edition® Secured Visa® Card,,,Visa,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First National Bank Business Edition® Visa® Card,,,Visa,0.0
300,1.0,1.0,1.0,1.0,1.0,1.0,False,False,First National Bank Complete Rewards® Visa® Card,,,Visa,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,,False,First National Bank Platinum Edition® Visa® Card,,,Visa,0.0
302,1.5,1.5,1.5,1.5,1.5,1.5,True,False,First National Bank of Omaha Business Edition® Visa® Card with Reward Simplicity,,,Visa,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,First National Bank of Omaha Secured Visa® Card,,,Visa,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Firstrust Business Platinum Card,,,Unknown,0.0
305,1.0,1.0,1.2,1.2,1.0,1.2,False,False,Firstrust Business Platinum Rewards Card,,,Unknown,0.0
306,1.0,1.0,1.2,1.2,1.0,1.2,False,False,Firstrust Platinum Rewards Card,,,Unknown,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Firstrust Platinum Visa® Card,,,Visa,0.0
308,1.0,1.0,2.0,1.0,1.0,1.0,False,False,Five Star Bank Cash Rewards American Express® Card,,,American Express,0.0
309,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Five Star Bank College Real Rewards Visa® Card,,,Visa,0.0
310,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Five Star Bank Premier Rewards American Express® Card,,,American Express,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Five Star Bank Secured Visa®,,,Visa,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,,False,Five Star Bank Visa Signature® Real Rewards Card,,,Visa,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Five Star Bank Visa® Business Card,,,Visa,0.0
314,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Five Star Bank Visa® Business Cash Card,,,Visa,0.0
315,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Five Star Bank Visa® Business Real Rewards Card,,,Visa,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,,False,Five Star Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Five Star Bank Visa® Platinum Card,,,Visa,0.0
318,1.0,1.0,2.0,3.0,1.0,1.0,False,False,Flagstar Bank Cash Rewards American Express® Card,,,American Express,0.0
319,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Flagstar Bank Premier Rewards American Express® Card,,,American Express,0.0
320,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Flagstar Bank Visa Real Rewards Card,,,Visa,0.0
321,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Flagstar Bank Visa® Business Cash Card,,,Visa,0.0
322,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Flagstar Bank Visa® Business Real Rewards Card,,,Visa,0.0
323,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Flagstar Bank Visa® Business Rewards Plus Card,,,Visa,0.0
324,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Flagstar Bank Visa® College Real Rewards Card,,,Visa,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Flagstar Bank Visa® Platinum Card,,,Visa,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Flagstar Bank Visa® Secured Card,,,Visa,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Fred Meyer Rewards® World Mastercard®,,,MasterCard,0.0
328,5.0,1.0,1.0,1.0,1.0,1.0,False,False,Frontier Airlines World MasterCard®,,,MasterCard,79.0
329,0.0,0.0,0.0,0.0,0.0,0.0,,False,Fry's Rewards World Mastercard®,,,MasterCard,0.0
330,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Fulton Bank Cash Rewards American Express® Card,,,American Express,0.0
331,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Fulton Bank College Real Rewards Visa® Card,,,Visa,0.0
332,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Fulton Bank Premier Rewards American Express® Card,,,American Express,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Fulton Bank Secured Visa® Card,,,Visa,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Fulton Bank Visa® Business Card,,,Visa,0.0
335,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Fulton Bank Visa® Business Cash Card,,,Visa,0.0
336,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Fulton Bank Visa® Business Real Rewards Card,,,Visa,0.0
337,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Fulton Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Fulton Bank Visa® Platinum Card,,,Visa,0.0
339,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Fulton Bank Visa® Real Rewards Card,,,Visa,0.0
340,1.0,1.0,2.0,2.0,1.0,2.0,False,False,Garden State Community Bank 2% Cash Back Visa® Card,,,Visa,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Garden State Community Bank Platinum Edition® Visa® Card,,,Visa,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Garden State Community Bank Secured Visa® Card,,,Visa,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,,False,Goody's Credit Card,,,Unknown,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,,False,Gordmans Credit Card,,,Unknown,0.0
345,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Green Bay Packers NFL Extra Points Visa Signature Card,,,Visa,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Grossman's® Bargain Outlet Credit Card,,,Unknown,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,,False,Guide Dogs for the Blind Visa® Platinum Rewards Card,,,Visa,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,,False,Hilton Honors American Express Aspire Card,"Good, Excellent",https://clicks.surehits.com/ListingDisplay/Click/?I=NGNmNjE5NDQtZGMwNC00NzJkLWE5NDItOTU4NjM4YWJkZjU0&U=aHR0cHM6Ly9nb3RvLmFtZXJpY2FuZXhwcmVzcy5jb206NDQzL2MvMTE5NTQxMi84MzQ4NDgvNzMyMz9wcm9kc2t1PTExMzAmdT1odHRwcyUzQSUyRiUyRnd3dy5hbWVyaWNhbmV4cHJlc3MuY29tJTJGdXMlMkZjcmVkaXQtY2FyZHMlMkZjYXJkJTJGaGlsdG9uLWhvbm9ycy1hc3BpcmUlMkYlM0ZlZXAlM0QyNjEyOSUyNmV4dGxpbmslM0RhZi11cy1jY3NnLUhBU1RQR0xNJnNoYXJlZGlkPTE0MDExODIwMDI0JlN1YklEMT0kY2xpY2trZXkkJlN1YklEMj1zaXRlcw%3d%3d&SI=NzMyMzZmOWItMjNiNy00MWQxLTlmNGMtMjc3MDYxNmYzZDA1&SDT=NjM3MzA5NDM0NDI3ODQzMjgz&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346643,American Express,0.0
